year,round,alt,driverId,driverRef,driver_points,driver_standings_pos,driver_wins,grid,Podium,circuitRef,constructorRef,seconds
2020,16,7,826,kvyat,32,14,0,6,7,bahrain,alphatauri,5489.648
2020,16,7,841,giovinazzi,4,17,0,14,13,bahrain,alfa,5499.225
2020,16,7,840,stroll,74,10,0,10,3,bahrain,racing_point,5486.983
2020,16,7,815,perez,125,4,1,5,1,bahrain,racing_point,5475.114
2020,16,7,832,sainz,97,7,0,8,4,bahrain,mclaren,5487.694
2020,16,7,839,ocon,60,12,0,11,2,bahrain,renault,5485.632
2020,16,7,848,albon,93,8,0,12,6,bahrain,red_bull,5488.956
2020,16,7,822,bottas,205,2,2,1,8,bahrain,mercedes,5490.503
2020,16,7,842,gasly,71,11,1,9,11,bahrain,alphatauri,5495.641
2020,16,7,851,aitken,0,22,0,17,16,bahrain,williams,5508.788
2020,16,7,20,vettel,33,13,0,13,12,bahrain,ferrari,5497.725
2020,16,7,844,leclerc,98,6,0,4,0,bahrain,ferrari,0
2020,16,7,847,russell,3,18,0,2,9,bahrain,mercedes,5493.67
2020,16,7,825,kevin_magnussen,1,20,0,15,15,bahrain,haas,5507.484
2020,16,7,846,norris,87,9,0,19,10,bahrain,mclaren,5494.655
2020,17,3,850,pietro_fittipaldi,0,23,0,17,19,yas_marina,haas,0
2020,17,3,817,ricciardo,119,5,0,11,7,yas_marina,renault,5862.393
2020,17,3,849,latifi,0,21,0,18,17,yas_marina,williams,0
2020,17,3,8,raikkonen,4,16,0,15,12,yas_marina,alfa,0
2020,17,3,830,max_verstappen,214,3,2,1,1,yas_marina,red_bull,5788.645
2020,17,3,826,kvyat,32,14,0,7,11,yas_marina,alphatauri,0
2020,17,3,841,giovinazzi,4,17,0,14,16,yas_marina,alfa,0
2020,17,3,840,stroll,75,11,0,8,10,yas_marina,racing_point,5790.314
2020,17,3,815,perez,125,4,1,19,0,yas_marina,racing_point,0
2020,17,3,832,sainz,105,6,0,6,6,yas_marina,mclaren,5854.307
2020,17,3,839,ocon,62,12,0,10,9,yas_marina,renault,5799.996
2020,17,3,848,albon,105,7,0,5,4,yas_marina,red_bull,5808.632
2020,17,3,822,bottas,223,2,2,2,2,yas_marina,mercedes,5804.621
2020,17,3,842,gasly,75,10,1,9,8,yas_marina,alphatauri,5878.363
2020,17,3,20,vettel,33,13,0,13,14,yas_marina,ferrari,0
2020,17,3,844,leclerc,98,8,0,12,13,yas_marina,ferrari,0
2020,17,3,847,russell,3,18,0,16,15,yas_marina,williams,0
2020,17,3,825,kevin_magnussen,1,20,0,20,18,yas_marina,haas,0
2020,17,3,1,hamilton,347,1,11,3,3,yas_marina,mercedes,5807.06
2020,17,3,846,norris,97,9,0,4,5,yas_marina,mclaren,5849.374
2021,1,7,817,ricciardo,6,7,0,6,7,bahrain,mclaren,5589.901
2021,1,7,849,latifi,0,18,0,17,18,bahrain,williams,0
2021,1,7,8,raikkonen,0,11,0,14,11,bahrain,alfa,5612.761
2021,1,7,830,max_verstappen,18,2,0,1,2,bahrain,red_bull,5524.642
2021,1,7,841,giovinazzi,0,12,0,12,12,bahrain,alfa,0
2021,1,7,840,stroll,1,10,0,10,10,bahrain,aston_martin,5610.61
2021,1,7,815,perez,10,5,0,0,5,bahrain,red_bull,5575.944
2021,1,7,832,sainz,4,8,0,8,8,bahrain,ferrari,5590.997
2021,1,7,839,ocon,0,13,0,16,13,bahrain,alpine,0
2021,1,7,853,mazepin,0,20,0,19,0,bahrain,haas,0
2021,1,7,4,alonso,0,19,0,9,0,bahrain,alpine,0
2021,1,7,852,tsunoda,2,9,0,13,9,bahrain,alphatauri,5609.589
2021,1,7,822,bottas,16,3,0,3,3,bahrain,mercedes,5561.28
2021,1,7,842,gasly,0,17,0,5,17,bahrain,alphatauri,0
2021,1,7,20,vettel,0,15,0,20,15,bahrain,aston_martin,0
2021,1,7,844,leclerc,8,6,0,4,6,bahrain,ferrari,5582.987
2021,1,7,854,mick_schumacher,0,16,0,18,16,bahrain,haas,0
2021,1,7,847,russell,0,14,0,15,14,bahrain,williams,0
2021,1,7,1,hamilton,25,1,1,2,1,bahrain,mercedes,5523.897
2021,1,7,846,norris,12,4,0,7,4,bahrain,mclaren,5570.363
2021,2,37,817,ricciardo,14,7,0,6,6,imola,mclaren,7405.818
2021,2,37,849,latifi,0,20,0,14,0,imola,williams,0
2021,2,37,8,raikkonen,0,14,0,16,13,imola,alfa,7449.371
2021,2,37,830,max_verstappen,43,2,1,3,1,imola,red_bull,7354.598
2021,2,37,841,giovinazzi,0,15,0,17,14,imola,alfa,0
2021,2,37,840,stroll,5,10,0,10,8,imola,aston_martin,7411.507
2021,2,37,815,perez,10,8,0,2,11,imola,red_bull,7421.749
2021,2,37,832,sainz,14,6,0,11,5,imola,ferrari,7381.634
2021,2,37,839,ocon,2,12,0,9,9,imola,alpine,7420.302
2021,2,37,853,mazepin,0,19,0,19,17,imola,haas,0
2021,2,37,4,alonso,1,13,0,15,10,imola,alpine,7421.159
2021,2,37,852,tsunoda,2,11,0,20,12,imola,alphatauri,7427.782
2021,2,37,822,bottas,16,5,0,8,0,imola,mercedes,0
2021,2,37,842,gasly,6,9,0,5,7,imola,alphatauri,7407.416
2021,2,37,20,vettel,0,17,0,0,15,imola,aston_martin,0
2021,2,37,844,leclerc,20,4,0,4,4,imola,ferrari,7380.177
2021,2,37,854,mick_schumacher,0,18,0,18,16,imola,haas,0
2021,2,37,847,russell,0,16,0,12,0,imola,williams,0
2021,2,37,1,hamilton,44,1,1,1,2,imola,mercedes,7376.598
2021,2,37,846,norris,27,3,0,7,3,imola,mclaren,7378.3
2021,3,108,817,ricciardo,16,7,0,16,9,portimao,mclaren,5746.79
2021,3,108,849,latifi,0,20,0,18,18,portimao,williams,0
2021,3,108,8,raikkonen,0,14,0,15,0,portimao,alfa,0
2021,3,108,830,max_verstappen,61,2,1,3,2,portimao,red_bull,5700.569
2021,3,108,841,giovinazzi,0,15,0,12,12,portimao,alfa,0
2021,3,108,840,stroll,5,11,0,17,14,portimao,aston_martin,0
2021,3,108,815,perez,22,6,0,4,4,portimao,red_bull,5711.156
2021,3,108,832,sainz,14,8,0,5,11,portimao,ferrari,5750.376
2021,3,108,839,ocon,8,9,0,6,7,portimao,alpine,5735.17
2021,3,108,853,mazepin,0,19,0,20,19,portimao,haas,0
2021,3,108,4,alonso,5,12,0,13,8,portimao,alpine,5673.229
2021,3,108,852,tsunoda,2,13,0,14,15,portimao,alphatauri,0
2021,3,108,822,bottas,32,4,0,1,3,portimao,mercedes,5704.951
2021,3,108,842,gasly,7,10,0,9,10,portimao,alphatauri,5747.884
2021,3,108,20,vettel,0,16,0,10,13,portimao,aston_martin,0
2021,3,108,844,leclerc,28,5,0,8,6,portimao,ferrari,5727.202
2021,3,108,854,mick_schumacher,0,18,0,19,17,portimao,haas,0
2021,3,108,847,russell,0,17,0,11,16,portimao,williams,0
2021,3,108,1,hamilton,69,1,2,2,1,portimao,mercedes,5671.421
2021,3,108,846,norris,37,3,0,7,5,portimao,mclaren,5722.79
2021,4,109,817,ricciardo,24,7,0,7,6,catalunya,mclaren,5661.448
2021,4,109,849,latifi,0,19,0,19,16,catalunya,williams,0
2021,4,109,8,raikkonen,0,14,0,17,12,catalunya,alfa,0
2021,4,109,830,max_verstappen,80,2,1,2,2,catalunya,red_bull,5603.521
2021,4,109,841,giovinazzi,0,15,0,14,15,catalunya,alfa,0
2021,4,109,840,stroll,5,11,0,11,11,catalunya,aston_martin,0
2021,4,109,815,perez,32,6,0,8,5,catalunya,red_bull,5651.351
2021,4,109,832,sainz,20,8,0,6,7,catalunya,ferrari,5662.35
2021,4,109,839,ocon,10,9,0,5,9,catalunya,alpine,0
2021,4,109,853,mazepin,0,20,0,20,19,catalunya,haas,0
2021,4,109,4,alonso,5,12,0,10,17,catalunya,alpine,0
2021,4,109,852,tsunoda,2,13,0,16,0,catalunya,alphatauri,0
2021,4,109,822,bottas,47,3,0,3,3,catalunya,mercedes,5614.29
2021,4,109,842,gasly,8,10,0,12,10,catalunya,alphatauri,0
2021,4,109,20,vettel,0,16,0,13,13,catalunya,aston_martin,0
2021,4,109,844,leclerc,40,5,0,4,4,catalunya,ferrari,5642.296
2021,4,109,854,mick_schumacher,0,18,0,18,18,catalunya,haas,0
2021,4,109,847,russell,0,17,0,15,14,catalunya,williams,0
2021,4,109,1,hamilton,94,1,3,1,1,catalunya,mercedes,5587.68
2021,4,109,846,norris,41,4,0,9,8,catalunya,mclaren,0
2021,5,7,817,ricciardo,24,8,0,12,12,monaco,mclaren,0
2021,5,7,849,latifi,0,18,0,18,15,monaco,williams,0
2021,5,7,8,raikkonen,0,16,0,14,11,monaco,alfa,0
2021,5,7,830,max_verstappen,105,1,2,2,1,monaco,red_bull,5936.82
2021,5,7,841,giovinazzi,1,15,0,10,10,monaco,alfa,0
2021,5,7,840,stroll,9,12,0,13,8,monaco,aston_martin,0
2021,5,7,815,perez,44,5,0,9,4,monaco,red_bull,5957.31
2021,5,7,832,sainz,38,7,0,4,2,monaco,ferrari,5945.788
2021,5,7,839,ocon,12,10,0,11,9,monaco,alpine,0
2021,5,7,853,mazepin,0,20,0,19,17,monaco,haas,0
2021,5,7,4,alonso,5,13,0,17,13,monaco,alpine,0
2021,5,7,852,tsunoda,2,14,0,16,16,monaco,alphatauri,0
2021,5,7,822,bottas,47,4,0,3,0,monaco,mercedes,0
2021,5,7,842,gasly,16,9,0,6,6,monaco,alphatauri,5990.716
2021,5,7,20,vettel,10,11,0,8,5,monaco,aston_martin,5989.411
2021,5,7,844,leclerc,40,6,0,1,0,monaco,ferrari,0
2021,5,7,854,mick_schumacher,0,19,0,20,18,monaco,haas,0
2021,5,7,847,russell,0,17,0,15,14,monaco,williams,0
2021,5,7,1,hamilton,101,2,3,7,7,monaco,mercedes,6005.051
2021,5,7,846,norris,56,3,0,5,3,monaco,mclaren,5956.247
2021,6,-7,817,ricciardo,26,10,0,13,9,baku,mclaren,8025.284
2021,6,-7,849,latifi,0,20,0,16,16,baku,williams,8059.789
2021,6,-7,8,raikkonen,1,15,0,14,10,baku,alfa,8025.986
2021,6,-7,830,max_verstappen,105,1,2,3,0,baku,red_bull,0
2021,6,-7,841,giovinazzi,1,16,0,20,11,baku,alfa,8026.664
2021,6,-7,840,stroll,9,13,0,19,0,baku,aston_martin,0
2021,6,-7,815,perez,69,3,1,6,1,baku,red_bull,8016.41
2021,6,-7,832,sainz,42,7,0,5,8,baku,ferrari,8024.119
2021,6,-7,839,ocon,12,12,0,12,0,baku,alpine,0
2021,6,-7,853,mazepin,0,19,0,18,14,baku,haas,8030.725
2021,6,-7,4,alonso,13,11,0,8,6,baku,alpine,8022.792
2021,6,-7,852,tsunoda,8,14,0,7,7,baku,alphatauri,8023.034
2021,6,-7,822,bottas,47,6,0,10,12,baku,mercedes,8027.674
2021,6,-7,842,gasly,31,8,0,4,3,baku,alphatauri,8019.172
2021,6,-7,20,vettel,28,9,0,11,2,baku,aston_martin,8017.795
2021,6,-7,844,leclerc,52,5,0,1,4,baku,ferrari,8020.238
2021,6,-7,854,mick_schumacher,0,17,0,17,13,baku,haas,8030.651
2021,6,-7,847,russell,0,18,0,15,0,baku,williams,0
2021,6,-7,1,hamilton,101,2,3,2,15,baku,mercedes,8034.078
2021,6,-7,846,norris,66,4,0,9,5,baku,mclaren,8021.164
2021,7,432,817,ricciardo,34,9,0,10,6,ricard,mclaren,5321.627
2021,7,432,849,latifi,0,20,0,16,18,ricard,williams,0
2021,7,432,8,raikkonen,1,15,0,17,17,ricard,alfa,0
2021,7,432,830,max_verstappen,131,1,3,1,1,ricard,red_bull,5245.77
2021,7,432,841,giovinazzi,1,16,0,13,15,ricard,alfa,0
2021,7,432,840,stroll,10,13,0,19,10,ricard,aston_martin,5337.716
2021,7,432,815,perez,84,3,1,4,3,ricard,red_bull,5254.581
2021,7,432,832,sainz,42,7,0,5,11,ricard,ferrari,5345.107
2021,7,432,839,ocon,12,12,0,11,14,ricard,alpine,0
2021,7,432,853,mazepin,0,19,0,18,20,ricard,haas,0
2021,7,432,4,alonso,17,11,0,9,8,ricard,alpine,5323.465
2021,7,432,852,tsunoda,8,14,0,0,13,ricard,alphatauri,0
2021,7,432,822,bottas,59,5,0,3,4,ricard,mercedes,5260.388
2021,7,432,842,gasly,37,8,0,6,7,ricard,alphatauri,5322.366
2021,7,432,20,vettel,30,10,0,12,9,ricard,aston_martin,5325.436
2021,7,432,844,leclerc,52,6,0,7,16,ricard,ferrari,0
2021,7,432,854,mick_schumacher,0,18,0,15,19,ricard,haas,0
2021,7,432,847,russell,0,17,0,14,12,ricard,williams,0
2021,7,432,1,hamilton,119,2,3,2,2,ricard,mercedes,5248.674
2021,7,432,846,norris,76,4,0,8,5,ricard,mclaren,5309.802
2021,8,678,817,ricciardo,34,9,0,13,13,red_bull_ring,mclaren,0
2021,8,678,849,latifi,0,20,0,16,17,red_bull_ring,williams,0
2021,8,678,8,raikkonen,1,15,0,18,11,red_bull_ring,alfa,0
2021,8,678,830,max_verstappen,156,1,4,1,1,red_bull_ring,red_bull,4938.925
2021,8,678,841,giovinazzi,1,16,0,15,15,red_bull_ring,alfa,0
2021,8,678,840,stroll,14,12,0,9,8,red_bull_ring,aston_martin,0
2021,8,678,815,perez,96,3,1,4,4,red_bull_ring,red_bull,4986.359
2021,8,678,832,sainz,50,7,0,12,6,red_bull_ring,ferrari,0
2021,8,678,839,ocon,12,13,0,17,14,red_bull_ring,alpine,0
2021,8,678,853,mazepin,0,19,0,20,18,red_bull_ring,haas,0
2021,8,678,4,alonso,19,11,0,8,9,red_bull_ring,alpine,0
2021,8,678,852,tsunoda,9,14,0,11,10,red_bull_ring,alphatauri,0
2021,8,678,822,bottas,74,5,0,5,3,red_bull_ring,mercedes,4985.832
2021,8,678,842,gasly,37,8,0,6,0,red_bull_ring,alphatauri,0
2021,8,678,20,vettel,30,10,0,14,12,red_bull_ring,aston_martin,0
2021,8,678,844,leclerc,58,6,0,7,7,red_bull_ring,ferrari,0
2021,8,678,854,mick_schumacher,0,18,0,19,16,red_bull_ring,haas,0
2021,8,678,847,russell,0,17,0,10,0,red_bull_ring,williams,0
2021,8,678,1,hamilton,138,2,3,2,2,red_bull_ring,mercedes,4974.668
2021,8,678,846,norris,86,4,0,3,5,red_bull_ring,mclaren,0
2021,9,678,817,ricciardo,40,8,0,13,7,red_bull_ring,mclaren,5094.938
2021,9,678,849,latifi,0,20,0,18,16,red_bull_ring,williams,0
2021,9,678,8,raikkonen,1,15,0,16,15,red_bull_ring,alfa,0
2021,9,678,830,max_verstappen,182,1,5,1,1,red_bull_ring,red_bull,5034.543
2021,9,678,841,giovinazzi,1,16,0,15,14,red_bull_ring,alfa,0
2021,9,678,840,stroll,14,12,0,9,13,red_bull_ring,aston_martin,0
2021,9,678,815,perez,104,3,1,3,6,red_bull_ring,red_bull,5092.458
2021,9,678,832,sainz,60,7,0,10,5,red_bull_ring,ferrari,5091.687
2021,9,678,839,ocon,12,13,0,17,0,red_bull_ring,alpine,0
2021,9,678,853,mazepin,0,19,0,20,19,red_bull_ring,haas,0
2021,9,678,4,alonso,20,11,0,14,10,red_bull_ring,alpine,0
2021,9,678,852,tsunoda,9,14,0,7,12,red_bull_ring,alphatauri,0
2021,9,678,822,bottas,92,5,0,5,2,red_bull_ring,mercedes,5052.516
2021,9,678,842,gasly,39,9,0,6,9,red_bull_ring,alphatauri,5096.387
2021,9,678,20,vettel,30,10,0,11,17,red_bull_ring,aston_martin,0
2021,9,678,844,leclerc,62,6,0,12,8,red_bull_ring,ferrari,5095.738
2021,9,678,854,mick_schumacher,0,18,0,19,18,red_bull_ring,haas,0
2021,9,678,847,russell,0,17,0,8,11,red_bull_ring,williams,0
2021,9,678,1,hamilton,150,2,3,4,4,red_bull_ring,mercedes,5080.995
2021,9,678,846,norris,101,4,0,2,3,red_bull_ring,mclaren,5054.562
2021,10,153,817,ricciardo,50,8,0,6,5,silverstone,mclaren,7145.908
2021,10,153,849,latifi,0,19,0,17,14,silverstone,williams,0
2021,10,153,8,raikkonen,1,15,0,13,15,silverstone,alfa,0
2021,10,153,830,max_verstappen,185,1,5,1,0,silverstone,red_bull,0
2021,10,153,841,giovinazzi,1,16,0,15,13,silverstone,alfa,0
2021,10,153,840,stroll,18,12,0,14,8,silverstone,aston_martin,7177.573
2021,10,153,815,perez,104,5,1,0,16,silverstone,red_bull,0
2021,10,153,832,sainz,68,7,0,10,6,silverstone,ferrari,7146.738
2021,10,153,839,ocon,14,13,0,9,9,silverstone,alpine,7179.446
2021,10,153,853,mazepin,0,20,0,19,17,silverstone,haas,0
2021,10,153,4,alonso,26,11,0,7,7,silverstone,alpine,7175.377
2021,10,153,852,tsunoda,10,14,0,16,10,silverstone,alphatauri,7185.349
2021,10,153,822,bottas,108,4,0,3,3,silverstone,mercedes,7114.409
2021,10,153,842,gasly,39,9,0,11,11,silverstone,alphatauri,7188.611
2021,10,153,20,vettel,30,10,0,8,0,silverstone,aston_martin,0
2021,10,153,844,leclerc,80,6,0,4,2,silverstone,ferrari,7107.155
2021,10,153,854,mick_schumacher,0,18,0,18,18,silverstone,haas,0
2021,10,153,847,russell,0,17,0,12,12,silverstone,williams,0
2021,10,153,1,hamilton,177,2,4,2,1,silverstone,mercedes,7103.284
2021,10,153,846,norris,113,3,0,5,4,silverstone,mclaren,7131.857
2021,11,264,817,ricciardo,50,9,0,11,11,hungaroring,mclaren,0
2021,11,264,849,latifi,6,15,0,18,7,hungaroring,williams,7561.109
2021,11,264,8,raikkonen,2,17,0,13,10,hungaroring,alfa,0
2021,11,264,830,max_verstappen,187,2,5,3,9,hungaroring,red_bull,7563.443
2021,11,264,841,giovinazzi,1,18,0,0,13,hungaroring,alfa,0
2021,11,264,840,stroll,18,14,0,12,0,hungaroring,aston_martin,0
2021,11,264,815,perez,104,5,1,4,0,hungaroring,red_bull,0
2021,11,264,832,sainz,83,6,0,15,3,hungaroring,ferrari,7498.217
2021,11,264,839,ocon,39,10,1,8,1,hungaroring,alpine,7483.199
2021,11,264,853,mazepin,0,20,0,19,0,hungaroring,haas,0
2021,11,264,4,alonso,38,11,0,9,4,hungaroring,alpine,7498.85
2021,11,264,852,tsunoda,18,13,0,16,6,hungaroring,alphatauri,7559.002
2021,11,264,822,bottas,108,4,0,2,0,hungaroring,mercedes,0
2021,11,264,842,gasly,50,8,0,5,5,hungaroring,alphatauri,7546.813
2021,11,264,20,vettel,30,12,0,10,0,hungaroring,aston_martin,0
2021,11,264,844,leclerc,80,7,0,7,0,hungaroring,ferrari,0
2021,11,264,854,mick_schumacher,0,19,0,20,12,hungaroring,haas,0
2021,11,264,847,russell,4,16,0,17,8,hungaroring,williams,7562.293
2021,11,264,1,hamilton,195,1,4,1,2,hungaroring,mercedes,7485.935
2021,11,264,846,norris,113,3,0,6,0,hungaroring,mclaren,0
2021,12,401,817,ricciardo,56,8,0,4,4,spa,mclaren,211.567
2021,12,401,849,latifi,7,16,0,10,9,spa,williams,222.556
2021,12,401,8,raikkonen,2,17,0,0,18,spa,alfa,243.125
2021,12,401,830,max_verstappen,199.5,2,6,1,1,spa,red_bull,207.071
2021,12,401,841,giovinazzi,1,18,0,14,13,spa,alfa,231.234
2021,12,401,840,stroll,18,14,0,19,20,spa,aston_martin,251.179
2021,12,401,815,perez,104,5,1,0,19,spa,red_bull,245.276
2021,12,401,832,sainz,83.5,6,0,11,10,spa,ferrari,223.237
2021,12,401,839,ocon,42,10,1,8,7,spa,alpine,218.65
2021,12,401,853,mazepin,0,20,0,18,17,spa,haas,239.064
2021,12,401,4,alonso,38,11,0,12,11,spa,alpine,227.661
2021,12,401,852,tsunoda,18,13,0,16,15,spa,alphatauri,235.4
2021,12,401,822,bottas,108,4,0,13,12,spa,mercedes,229.485
2021,12,401,842,gasly,54,9,0,6,6,spa,alphatauri,217.248
2021,12,401,20,vettel,35,12,0,5,5,spa,aston_martin,214.55
2021,12,401,844,leclerc,82,7,0,9,8,spa,ferrari,219.679
2021,12,401,854,mick_schumacher,0,19,0,17,16,spa,haas,236.578
2021,12,401,847,russell,13,15,0,2,2,spa,williams,209.066
2021,12,401,1,hamilton,202.5,1,4,3,3,spa,mercedes,209.672
2021,12,401,846,norris,113,3,0,15,14,spa,mclaren,234.181
2021,13,6,817,ricciardo,56,9,0,10,11,zandvoort,mclaren,0
2021,13,6,849,latifi,7,16,0,0,16,zandvoort,williams,0
2021,13,6,830,max_verstappen,224.5,1,7,1,1,zandvoort,red_bull,5405.395
2021,13,6,841,giovinazzi,1,18,0,7,14,zandvoort,alfa,0
2021,13,6,840,stroll,18,14,0,12,12,zandvoort,aston_martin,0
2021,13,6,815,perez,108,5,1,0,8,zandvoort,red_bull,0
2021,13,6,9,kubica,0,21,0,16,15,zandvoort,alfa,0
2021,13,6,832,sainz,89.5,7,0,6,7,zandvoort,ferrari,0
2021,13,6,839,ocon,44,11,1,8,9,zandvoort,alpine,0
2021,13,6,853,mazepin,0,20,0,18,0,zandvoort,haas,0
2021,13,6,4,alonso,46,10,0,9,6,zandvoort,alpine,0
2021,13,6,852,tsunoda,18,13,0,14,0,zandvoort,alphatauri,0
2021,13,6,822,bottas,123,3,0,3,3,zandvoort,mercedes,5461.855
2021,13,6,842,gasly,66,8,0,4,4,zandvoort,alphatauri,0
2021,13,6,20,vettel,35,12,0,15,13,zandvoort,aston_martin,0
2021,13,6,844,leclerc,92,6,0,5,5,zandvoort,ferrari,0
2021,13,6,854,mick_schumacher,0,19,0,17,18,zandvoort,haas,0
2021,13,6,847,russell,13,15,0,11,17,zandvoort,williams,0
2021,13,6,1,hamilton,221.5,2,4,2,2,zandvoort,mercedes,5426.327
2021,13,6,846,norris,114,4,0,13,10,zandvoort,mclaren,0
2021,14,162,817,ricciardo,83,8,1,2,1,monza,mclaren,4914.365
2021,14,162,849,latifi,7,16,0,13,11,monza,williams,4938.108
2021,14,162,830,max_verstappen,226.5,1,7,1,0,monza,red_bull,0
2021,14,162,841,giovinazzi,1,18,0,7,13,monza,alfa,4941.581
2021,14,162,840,stroll,24,13,0,9,7,monza,aston_martin,4930.169
2021,14,162,815,perez,118,5,1,8,5,monza,red_bull,4923.088
2021,14,162,9,kubica,0,20,0,17,14,monza,alfa,4944.134
2021,14,162,832,sainz,97.5,7,0,6,6,monza,ferrari,4924.9
2021,14,162,839,ocon,45,11,1,12,10,monza,alpine,4935.233
2021,14,162,853,mazepin,0,21,0,16,0,monza,haas,0
2021,14,162,4,alonso,50,10,0,10,8,monza,alpine,4931.566
2021,14,162,852,tsunoda,18,14,0,0,0,monza,alphatauri,0
2021,14,162,822,bottas,141,3,0,19,3,monza,mercedes,4919.286
2021,14,162,842,gasly,66,9,0,0,0,monza,alphatauri,0
2021,14,162,20,vettel,35,12,0,11,12,monza,aston_martin,4938.986
2021,14,162,844,leclerc,104,6,0,5,4,monza,ferrari,4921.674
2021,14,162,854,mick_schumacher,0,19,0,18,15,monza,haas,4965.453
2021,14,162,847,russell,15,15,0,14,9,monza,williams,4934.107
2021,14,162,1,hamilton,221.5,2,4,4,0,monza,mercedes,0
2021,14,162,846,norris,132,4,0,3,2,monza,mclaren,4916.112
2021,15,2,817,ricciardo,95,8,1,5,4,sochi,mclaren,5506.608
2021,15,2,849,latifi,7,16,0,18,19,sochi,williams,0
2021,15,2,8,raikkonen,6,17,0,13,8,sochi,alfa,5529.956
2021,15,2,830,max_verstappen,244.5,2,7,20,2,sochi,red_bull,5494.272
2021,15,2,841,giovinazzi,1,18,0,17,16,sochi,alfa,0
2021,15,2,840,stroll,24,13,0,7,11,sochi,aston_martin,5547.199
2021,15,2,815,perez,120,5,1,8,9,sochi,red_bull,5531.077
2021,15,2,832,sainz,112.5,6,0,2,3,sochi,ferrari,5503.476
2021,15,2,839,ocon,45,11,1,9,14,sochi,alpine,0
2021,15,2,853,mazepin,0,21,0,15,18,sochi,haas,0
2021,15,2,4,alonso,58,10,0,6,6,sochi,alpine,5522.322
2021,15,2,852,tsunoda,18,14,0,12,17,sochi,alphatauri,0
2021,15,2,822,bottas,151,3,0,16,5,sochi,mercedes,5508.534
2021,15,2,842,gasly,66,9,0,11,13,sochi,alphatauri,0
2021,15,2,20,vettel,35,12,0,10,12,sochi,aston_martin,0
2021,15,2,844,leclerc,104,7,0,19,15,sochi,ferrari,0
2021,15,2,854,mick_schumacher,0,19,0,14,0,sochi,haas,0
2021,15,2,847,russell,16,15,0,3,10,sochi,williams,5541.552
2021,15,2,1,hamilton,246.5,1,5,4,1,sochi,mercedes,5441.001
2021,15,2,846,norris,139,4,0,1,7,sochi,mclaren,5528.225
2021,16,130,817,ricciardo,95,8,1,20,13,istanbul,mclaren,0
2021,16,130,849,latifi,7,16,0,15,17,istanbul,williams,0
2021,16,130,8,raikkonen,6,17,0,17,12,istanbul,alfa,0
2021,16,130,830,max_verstappen,262.5,1,7,2,2,istanbul,red_bull,5478.687
2021,16,130,841,giovinazzi,1,18,0,16,11,istanbul,alfa,0
2021,16,130,840,stroll,26,13,0,8,9,istanbul,aston_martin,5546.121
2021,16,130,815,perez,135,5,1,6,3,istanbul,red_bull,5497.574
2021,16,130,832,sainz,116.5,6,0,19,8,istanbul,ferrari,5515.629
2021,16,130,839,ocon,46,11,1,12,10,istanbul,alpine,0
2021,16,130,853,mazepin,0,21,0,18,20,istanbul,haas,0
2021,16,130,4,alonso,58,10,0,5,16,istanbul,alpine,0
2021,16,130,852,tsunoda,18,14,0,9,14,istanbul,alphatauri,0
2021,16,130,822,bottas,177,3,1,1,1,istanbul,mercedes,5464.103
2021,16,130,842,gasly,74,9,0,4,6,istanbul,alphatauri,5508.395
2021,16,130,20,vettel,35,12,0,10,18,istanbul,aston_martin,0
2021,16,130,844,leclerc,116,7,0,3,4,istanbul,ferrari,5501.917
2021,16,130,854,mick_schumacher,0,19,0,14,19,istanbul,haas,0
2021,16,130,847,russell,16,15,0,13,15,istanbul,williams,0
2021,16,130,1,hamilton,256.5,2,5,11,5,istanbul,mercedes,5505.915
2021,16,130,846,norris,145,4,0,7,7,istanbul,mclaren,5511.316
2021,17,161,817,ricciardo,105,8,1,6,5,americas,mclaren,5753.406
2021,17,161,849,latifi,7,16,0,14,15,americas,williams,0
2021,17,161,8,raikkonen,6,17,0,15,13,americas,alfa,0
2021,17,161,830,max_verstappen,287.5,1,8,1,1,americas,red_bull,5676.552
2021,17,161,841,giovinazzi,1,18,0,12,11,americas,alfa,0
2021,17,161,840,stroll,26,13,0,13,12,americas,aston_martin,0
2021,17,161,815,perez,150,4,1,3,3,americas,red_bull,5718.775
2021,17,161,832,sainz,122.5,7,0,5,7,americas,ferrari,5760.097
2021,17,161,839,ocon,46,11,1,11,0,americas,alpine,0
2021,17,161,853,mazepin,0,21,0,17,17,americas,haas,0
2021,17,161,4,alonso,58,10,0,19,0,americas,alpine,0
2021,17,161,852,tsunoda,20,14,0,10,9,americas,alphatauri,0
2021,17,161,822,bottas,185,3,1,9,6,americas,mercedes,5756.68
2021,17,161,842,gasly,74,9,0,8,0,americas,alphatauri,0
2021,17,161,20,vettel,36,12,0,18,10,americas,aston_martin,0
2021,17,161,844,leclerc,128,6,0,4,4,americas,ferrari,5728.798
2021,17,161,854,mick_schumacher,0,19,0,16,16,americas,haas,0
2021,17,161,847,russell,16,15,0,20,14,americas,williams,0
2021,17,161,1,hamilton,275.5,2,5,2,2,americas,mercedes,5677.885
2021,17,161,846,norris,149,5,0,7,8,americas,mclaren,5760.947
2021,18,2227,817,ricciardo,105,8,1,7,12,rodriguez,mclaren,0
